road_width,latitude,longitude,quality,num_bedrooms,num_bathrooms,direction,age,land_area,usage_area,hospital_3km,convenience_store_3km,discount_store_3km,department_store_3km,education_3km,bank_3km,hospital_3km_shortest,convenience_store_3km_shortest,discount_store_3km_shortest,department_store_3km_shortest,education_3km_shortest,bank_3km_shortest,target,index_right
4.0,13.9114828,100.5019961,ดีมาก,1,2,,24,18,115,85,76,5,2,52,30,0.337,0.326,0.608,2.967,0.448,0.414,1200000,0
4.0,13.931694,100.511972,พอใช้,2,4,,28,45,102,65,67,7,0,33,37,0.707,0.47,0.671,0.0,0.621,1.91,2500000,0
4.0,13.964571,100.423576,แย่,5,3,,11,56,331,6,20,6,0,5,2,0.533,0.674,0.669,0.0,0.707,2.103,2900000,0
6.0,13.927799,100.402198,ดีมาก,4,3,ทิศตะวันตกเฉียงใต้,14,57,130,52,39,9,0,15,17,0.645,0.615,0.319,0.0,0.858,0.99,2900000,0
4.0,13.930334,100.349024,ดีมาก,2,2,,17,18,116,12,16,2,0,8,0,0.46,0.391,1.816,0.0,0.886,0.0,1150000,0
6.0,13.93775,100.39553,แย่,5,4,ทิศตะวันออกเฉียงใต้,25,16,150,26,33,6,0,5,5,0.302,0.207,1.313,0.0,0.48,0.317,1460000,0
4.0,13.8100425,100.4992312,ดีมาก,5,4,,15,17,115,130,135,9,0,135,59,0.135,0.154,1.288,0.0,0.682,0.65,1500000,0
7.0,13.806365,100.429277,ดีมาก,5,2,ทิศตะวันตกเฉียงใต้,22,63,182,50,66,8,0,41,27,0.932,0.186,0.287,0.0,0.31,1.243,4600000,0
4.0,13.987757,100.401136,ดี,1,1,,6,54,139,5,11,3,0,3,1,1.629,1.423,1.395,0.0,1.195,1.726,2900000,0
4.0,13.97718,100.40527,ค่อนข้างแย่,2,2,,0,56,107,6,18,5,0,4,3,1.272,1.162,0.663,0.0,0.383,1.264,2899000,0
4.0,13.860318,100.42193,ดี,5,4,,3,57,136,77,61,10,2,27,32,1.022,0.425,0.933,2.177,0.443,1.0,4500000,0
6.0,13.87426,100.39438,แย่,4,4,ทิศเหนือ,9,17,108,57,59,12,2,15,28,0.487,0.288,1.106,1.817,1.412,1.084,1650000,0
4.0,13.917357,100.349429,ค่อนข้างแย่,4,2,,19,24,141,10,17,2,0,4,0,0.816,0.335,1.028,0.0,1.488,0.0,1450000,0
4.0,13.94879,100.40589,แย่,4,1,,11,17,94,17,25,4,0,2,4,1.629,0.468,0.491,0.0,1.931,0.531,750000,0
4.0,13.883772,100.364008,ดีมาก,3,1,,0,58,186,6,8,2,0,2,0,1.638,0.704,1.945,0.0,1.209,0.0,3595000,0
6.0,13.932441,100.358092,ค่อนข้างแย่,4,4,ทิศตะวันตกเฉียงใต้,18,16,100,16,24,3,0,6,1,0.432,0.14,0.965,0.0,0.264,2.54,1450000,0
4.0,13.93521,100.4055,แย่,3,1,,14,20,140,39,33,6,0,12,10,0.69,0.382,0.623,0.0,0.935,0.924,1000000,0
4.0,13.80476,100.357,ดี,1,4,,15,16,102,13,29,1,0,13,4,0.811,0.547,1.87,0.0,0.575,0.719,1150000,0
4.0,13.92792,100.39751,ดีมาก,2,4,,20,72,136,52,36,9,0,11,9,0.752,0.769,0.773,0.0,0.637,0.8,2900000,0
6.0,13.88749,100.40487,ค่อนข้างแย่,4,1,ทิศตะวันตกเฉียงเหนือ,27,16,100,75,60,13,2,19,30,0.472,0.199,0.601,1.317,0.611,0.381,1450000,0
7.0,13.83056,100.47778,ดี,4,1,ทิศเหนือ,16,40,194,69,101,4,0,53,27,0.412,0.479,0.82,0.0,0.34,1.061,3290000,0
4.0,13.917468,100.363278,พอใช้,3,1,,17,17,115,16,17,2,0,8,0,0.46,0.351,1.386,0.0,1.555,0.0,1350000,0
4.0,13.95366,100.35356,แย่,4,2,,0,52,138,15,18,3,0,7,1,0.678,0.727,0.881,0.0,1.911,1.721,2890000,0
4.0,13.80912,100.497166,แย่,3,1,,14,20,110,144,136,10,0,139,64,0.18,0.177,1.043,0.0,0.5,0.891,1400000,0
4.0,13.92919,100.35544,ดีมาก,1,4,,18,37,97,12,17,2,0,5,0,0.592,0.264,1.422,0.0,0.223,0.0,1500000,0
6.0,13.929892,100.349215,ดีมาก,3,2,ทิศตะวันออกเฉียงใต้,22,18,106,12,16,2,0,8,0,0.483,0.348,1.828,0.0,0.865,0.0,1620000,0
8.0,13.821246,100.420789,ค่อนข้างแย่,4,4,ทิศตะวันออกเฉียงใต้,14,25,228,33,39,7,0,28,13,0.263,0.158,1.003,0.0,0.255,1.017,3200000,0
4.0,13.874973,100.487829,ดี,4,1,,13,26,132,94,90,6,1,34,27,0.547,0.366,1.064,1.422,0.897,0.545,2900000,0
6.0,13.8566,100.405773,ค่อนข้างแย่,2,2,ทิศตะวันออก,28,17,114,58,57,10,2,21,36,0.319,0.409,0.347,2.342,0.761,0.561,1500000,0
4.0,13.938061,100.519391,แย่,3,2,,8,20,87,33,57,6,0,28,15,0.167,0.203,0.603,0.0,0.666,1.18,1500000,0
4.0,13.91762,100.395425,ดี,3,1,,14,16,112,54,45,11,0,17,11,0.153,0.33,0.177,0.0,1.014,0.186,1550000,0
4.0,13.92048,100.37662,ดีมาก,3,2,,8,53,113,37,24,5,0,8,5,1.476,1.12,2.225,0.0,1.032,2.238,2900000,0
6.0,13.911777,100.36804,พอใช้,1,3,ทิศตะวันออกเฉียงใต้,30,16,113,16,21,3,0,6,2,1.264,0.272,1.573,0.0,1.346,2.992,1500000,0
4.0,13.885025,100.398419,แย่,3,3,ทิศตะวันออกเฉียงเหนือ,32,18,103,65,58,14,2,15,29,0.302,0.678,0.526,1.608,0.838,1.002,1650000,0
6.0,13.825187,100.469271,ดี,2,3,ทิศตะวันตกเฉียงเหนือ,7,20,132,44,74,4,0,31,8,0.692,0.39,1.227,0.0,0.428,1.908,3100000,0
6.0,13.94378,100.40052,แย่,3,1,ทิศใต้,22,16,100,22,27,5,0,5,5,0.874,0.713,1.292,0.0,1.183,1.03,1449000,0
4.0,13.90454,100.36884,ดีมาก,3,4,,7,21,108,13,18,3,0,6,2,1.26,0.234,1.707,0.0,1.335,2.893,1450000,0
4.0,13.91468,100.51684,พอใช้,2,1,,31,18,86,145,112,6,2,70,54,0.516,0.306,0.925,1.741,0.567,0.964,1653000,0
4.0,13.931811,100.348948,ค่อนข้างแย่,3,3,,19,18,135,12,16,2,0,7,0,0.367,0.553,1.731,0.0,0.91,0.0,1680000,0
6.0,13.879025,100.50159,ค่อนข้างแย่,5,3,ทิศตะวันตกเฉียงเหนือ,25,27,151,129,111,11,1,47,40,0.282,0.199,0.346,1.596,0.167,0.365,2500000,0
6.0,13.824162,100.430067,แย่,1,2,ทิศตะวันตกเฉียงเหนือ,5,30,156,48,52,8,0,32,20,0.138,0.534,1.921,0.0,0.205,1.937,2750000,0
4.0,13.93151,100.51343,แย่,5,4,,14,20,131,65,70,7,0,32,39,0.55,0.511,0.513,0.0,0.659,1.895,1390000,0
6.0,13.80223,100.40609,ดีมาก,1,2,ทิศตะวันออกเฉียงเหนือ,10,18,111,28,48,10,0,42,13,0.323,0.228,1.418,0.0,0.69,0.563,2164000,0
4.0,13.862987,100.404832,แย่,3,1,,14,21,130,57,59,9,2,20,30,0.553,0.07,0.609,1.7,0.744,0.801,1500000,0
4.0,13.855864,100.448966,พอใช้,4,2,,6,50,119,48,59,5,0,35,4,0.085,0.215,0.75,0.0,0.335,2.456,4500000,0
4.0,13.812589,100.43128,ดี,5,4,,4,16,89,44,60,8,0,33,25,0.809,0.779,0.98,0.0,0.831,1.54,2500000,0
4.0,13.916883872193,100.3507793,ค่อนข้างแย่,3,1,,22,18,117,10,16,2,0,4,0,0.712,0.18,0.92,0.0,1.418,0.0,1520000,0
4.0,13.915765,100.508407,แย่,4,4,,10,20,150,98,93,6,2,54,32,0.274,0.24,1.311,2.533,0.443,0.559,1760000,0
4.0,13.89787,100.366,แย่,4,1,,9,18,118,13,16,2,0,3,0,1.531,0.592,1.814,0.0,1.697,0.0,1150000,0
6.0,13.942071,100.392871,พอใช้,5,2,ทิศตะวันออกเฉียงเหนือ,27,16,120,23,29,6,0,4,6,0.437,0.453,1.855,0.0,1.032,0.874,1686000,0
6.0,13.91248,100.44342,แย่,4,1,ทิศตะวันตก,16,76,256,41,42,5,0,26,21,0.648,0.731,1.048,0.0,0.817,0.91,4300000,0
4.0,13.910112,100.440737,ดีมาก,2,3,,16,55,129,46,44,5,0,27,21,0.977,0.701,1.162,0.0,1.116,1.176,2600000,0
4.0,13.98846,100.32237,ดีมาก,1,4,,4,22,116,6,8,3,0,4,1,0.814,0.818,0.516,0.0,1.74,1.173,1150000,0
4.0,13.859739052502,100.4595048621,พอใช้,2,4,,14,51,174,67,84,7,0,38,10,0.77,0.385,1.149,0.0,0.635,1.542,4000000,0
4.0,13.810395,100.401322,ดีมาก,3,2,ทิศตะวันตกเฉียงใต้,22,13,70,22,38,7,0,36,19,0.888,0.584,0.861,0.0,0.471,0.999,950000,0
6.0,13.93541,100.525471,แย่,1,4,ทิศตะวันออกเฉียงใต้,7,19,118,44,64,5,0,36,22,0.62,0.677,0.675,0.0,0.703,1.204,2866000,0
12.0,13.85621,100.39457,ดี,2,1,ทิศใต้,11,59,152,45,46,6,2,17,18,0.799,0.101,1.501,2.915,0.66,1.75,4200000,0
6.0,13.8314,100.44059,แย่,1,3,ทิศเหนือ,2,24,92,42,46,3,0,30,6,0.355,0.901,1.492,0.0,0.855,1.468,3150000,0
12.0,13.94378,100.3479,ดีมาก,1,1,ทิศตะวันออกเฉียงใต้,20,18,122,15,18,2,0,7,1,0.636,0.605,1.648,0.0,1.768,2.522,1505000,0
6.0,13.85081,100.40402,พอใช้,1,1,ทิศใต้,18,24,130,21,43,4,0,20,19,0.914,0.481,0.948,0.0,0.525,1.104,1690000,0
4.0,13.94261,100.34949,พอใช้,5,4,,16,16,112,15,18,2,0,7,1,0.634,0.591,1.452,0.0,1.57,2.42,1200000,0
6.0,13.937006,100.519083,พอใช้,3,4,ทิศตะวันตกเฉียงเหนือ,28,16,104,34,55,6,0,28,15,0.261,0.231,0.492,0.0,0.669,1.285,1450000,0
4.0,13.92432,100.45863,ค่อนข้างแย่,2,4,,7,73,133,14,21,2,0,14,8,1.025,0.306,0.932,0.0,0.759,1.294,4500000,0
4.0,13.922455,100.391964,ดีมาก,4,2,,0,57,193,41,32,8,0,13,5,0.754,0.336,0.743,0.0,0.982,0.761,3400000,0
14.0,13.87898,100.45737,ดี,4,2,ทิศตะวันตกเฉียงเหนือ,25,22,127,70,62,6,0,24,12,0.213,0.174,0.233,0.0,0.406,0.211,2040000,0
4.0,13.800615,100.445628,พอใช้,3,3,,13,22,114,62,69,8,0,48,31,0.173,0.167,0.597,0.0,1.005,0.264,1500000,0
8.0,13.963545,100.441432,ดี,3,4,ทิศตะวันตกเฉียงใต้,23,21,115,7,11,2,0,6,0,0.862,0.878,1.56,0.0,0.927,0.0,900000,0
4.0,13.91749,100.39545,พอใช้,4,3,,13,16,112,55,45,11,0,17,11,0.152,0.341,0.179,0.0,0.999,0.186,1400000,0
4.0,13.814155,100.477179,ค่อนข้างแย่,4,1,,3,21,114,49,76,5,0,47,10,0.283,0.511,0.302,0.0,0.697,1.199,2900000,0
4.0,13.80741,100.43909,แย่,4,3,,13,57,193,44,55,8,0,44,20,0.666,0.252,0.646,0.0,1.083,0.634,4500000,0
4.0,13.87231,100.4187,ค่อนข้างแย่,4,2,,24,16,91,79,64,9,2,28,31,0.633,0.543,0.598,0.953,0.521,0.354,1770000,0
4.0,13.85224,100.38748,ค่อนข้างแย่,1,2,,0,18,83,17,25,5,0,8,6,0.686,0.192,2.351,0.0,0.866,2.592,2200000,0
4.0,13.85799,100.54483,ดี,4,1,,39,11,77,245,143,12,0,143,69,0.239,0.274,0.227,0.0,0.187,0.246,1500000,0
4.0,13.915487,100.366446,ดีมาก,1,4,,6,21,89,18,19,2,0,7,0,0.866,0.18,1.544,0.0,1.641,0.0,1400000,0
14.0,13.916886,100.363589,แย่,5,1,ทิศตะวันออก,25,18,110,16,17,2,0,8,0,0.526,0.279,1.369,0.0,1.627,0.0,1230000,0
4.0,13.958613,100.369196,พอใช้,2,4,,13,16,98,15,14,2,0,3,1,0.568,0.57,1.012,0.0,1.872,0.672,1150000,0
6.0,13.94429,100.34959,ดี,3,2,ทิศเหนือ,25,16,120,15,18,2,0,7,1,0.471,0.433,1.49,0.0,1.611,2.332,1640000,0
4.0,13.890819,100.436639,แย่,3,1,,16,50,178,67,49,7,0,27,21,0.682,0.218,1.454,0.0,0.409,0.919,2220000,0
6.0,13.929594,100.345766,ค่อนข้างแย่,1,1,,26,26,91,11,16,2,0,8,0,0.788,0.418,2.153,0.0,0.855,0.0,1550000,0
6.0,13.98821,100.32898,แย่,5,4,ทิศตะวันออกเฉียงเหนือ,6,18,116,6,10,3,0,4,1,0.794,0.912,1.129,0.0,2.27,1.721,2200000,0
4.0,13.97644,100.32861,ค่อนข้างแย่,1,1,,12,18,113,7,11,3,0,4,1,0.202,0.473,0.87,0.0,1.857,1.532,1150000,0
6.0,13.933527,100.344447,ดีมาก,5,3,ทิศตะวันตกเฉียงเหนือ,26,18,90,11,15,2,0,7,0,0.813,0.855,2.09,0.0,0.959,0.0,1355000,0
6.0,13.905351,100.369823,ค่อนข้างแย่,1,3,ทิศเหนือ,11,16,99,15,21,3,0,7,2,1.164,0.34,1.785,0.0,1.203,2.779,1700000,0
4.0,13.96448,100.33803,พอใช้,5,2,,19,16,120,11,13,2,0,4,0,0.991,0.786,1.079,0.0,2.2,0.0,900000,0
4.0,13.89323,100.36943,แย่,5,4,,7,50,156,13,15,4,0,5,0,1.118,0.897,1.98,0.0,2.12,0.0,3500000,0
4.0,13.914745,100.402458,ดีมาก,3,1,,21,20,113,63,53,12,0,22,19,0.308,0.391,0.428,0.0,1.005,0.667,1500000,0
4.0,13.978515,100.339527,แย่,3,3,,17,16,100,8,10,3,0,1,1,0.632,0.596,0.603,0.0,1.591,2.651,1150000,0
4.0,13.909417,100.430522,ดีมาก,4,2,,21,18,107,51,51,5,0,28,21,0.259,0.244,0.259,0.0,0.644,0.512,1250000,0
6.0,13.93616,100.514,ดี,5,4,ทิศตะวันออกเฉียงใต้,4,19,123,35,59,6,0,31,17,0.295,0.287,0.726,0.0,0.354,1.378,2850000,0
4.0,13.858846458872,100.4450265985,ดีมาก,3,3,,6,28,128,62,66,5,0,36,4,0.559,0.45,0.457,0.0,0.409,2.147,2900000,0
4.0,13.91439,100.40002,ค่อนข้างแย่,4,2,,18,16,110,60,51,11,0,21,19,0.158,0.202,0.229,0.0,0.852,0.489,1150000,0
10.0,13.9159,100.3943,ดีมาก,4,1,ทิศตะวันตก,24,16,110,56,41,11,0,14,9,0.334,0.434,0.372,0.0,0.825,0.372,1470000,0
6.0,13.87888,100.38282,พอใช้,1,2,ทิศใต้,15,16,88,40,41,9,0,7,18,0.619,0.756,1.051,0.0,2.117,2.343,1460000,0
6.0,13.81935776,100.49257034,ค่อนข้างแย่,3,3,ทิศตะวันออกเฉียงใต้,10,27,111,89,135,6,0,91,49,0.864,0.505,1.388,0.0,0.781,1.386,2900000,0
4.0,13.800455,100.442037,ดีมาก,5,2,,8,29,172,59,67,8,0,43,27,0.171,0.131,0.238,0.0,0.699,0.078,2750000,0
4.0,13.81378733,100.339867,พอใช้,5,1,,3,50,186,18,39,1,0,37,16,1.466,0.341,2.933,0.0,1.022,1.984,3950000,0
6.0,13.80865,100.38835,พอใช้,5,4,ทิศตะวันออกเฉียงใต้,9,28,121,27,38,4,0,34,16,0.836,0.654,0.735,0.0,0.948,0.709,2855000,0
4.0,13.884575,100.454207,พอใช้,2,3,,21,18,114,69,58,6,0,26,8,0.349,0.373,0.55,0.0,0.611,0.687,1700000,0
4.0,13.96175,100.3295,ดี,3,4,,0,33,111,10,12,3,0,6,1,1.521,1.55,1.55,0.0,2.078,2.602,1390000,0
4.0,13.94471,100.55931,แย่,5,2,,3,20,102,21,50,4,1,26,9,1.261,1.214,1.596,0.866,1.161,1.231,2800000,0
4.0,13.799931,100.486449,พอใช้,5,1,,3,22,117,165,135,10,3,156,67,0.281,0.624,0.638,2.632,0.685,1.023,2800000,0
6.0,13.815882,100.487742,แย่,1,4,ทิศเหนือ,7,19,119,65,110,5,0,74,26,0.631,0.384,0.862,0.0,0.59,1.825,2700000,0
6.0,13.88318,100.49572,ดี,5,2,ทิศตะวันออกเฉียงเหนือ,36,33,223,111,92,6,1,43,36,0.285,0.124,0.226,1.966,0.191,0.239,2650000,0
4.0,13.867353,100.514191,แย่,5,1,,15,24,136,188,150,13,1,80,61,0.461,0.312,0.694,1.908,0.329,0.456,2900000,0
4.0,13.90985,100.43047,พอใช้,2,3,,22,21,105,48,53,6,0,27,21,0.217,0.198,0.211,0.0,0.629,0.514,1407000,0
4.0,13.81865,100.3855,ค่อนข้างแย่,2,2,,6,55,205,15,27,7,0,12,15,0.997,0.73,0.95,0.0,1.55,0.73,4000000,0
4.0,13.93503,100.36247,พอใช้,5,2,,0,60,116,16,21,2,0,6,1,0.124,0.56,0.544,0.0,0.508,2.079,3280000,0
4.0,13.95353,100.3568,ค่อนข้างแย่,1,4,,16,29,132,14,16,2,0,4,1,0.693,0.661,0.664,0.0,1.723,1.371,1800000,0
6.0,13.834682,100.446166,ค่อนข้างแย่,4,3,ทิศตะวันตกเฉียงใต้,12,26,153,42,58,3,0,30,6,0.627,0.484,1.309,0.0,0.72,1.501,2900000,0
6.0,13.95849,100.36936,พอใช้,4,3,ทิศตะวันตกเฉียงเหนือ,19,16,114,15,12,2,0,3,1,0.572,0.563,1.029,0.0,1.86,0.658,1350000,0
4.0,13.96501,100.33781,ดีมาก,5,2,,16,17,113,12,14,3,0,4,0,0.999,0.769,1.017,0.0,2.184,0.0,750000,0
6.0,13.80476,100.41647,ดีมาก,1,1,ทิศตะวันออกเฉียงใต้,34,19,120,31,60,12,0,47,24,0.566,0.129,1.062,0.0,0.725,0.631,1650000,0
4.0,13.919,100.37799,ดี,5,2,,10,52,165,38,26,6,0,11,5,1.257,1.273,2.062,0.0,1.049,2.074,2900000,0
6.0,13.93973,100.40775,แย่,2,2,ทิศตะวันตกเฉียงใต้,25,20,122,33,32,6,0,11,8,0.733,0.129,1.169,0.0,1.343,1.274,1700000,0
4.0,13.89525,100.39513,แย่,3,3,,19,16,108,70,58,14,2,13,25,0.336,0.342,0.42,2.631,0.37,1.38,1250000,0
10.0,13.96606,100.33847,ค่อนข้างแย่,1,2,ทิศตะวันออกเฉียงใต้,22,17,117,12,14,4,0,4,1,0.902,0.646,0.918,0.0,2.059,2.995,1350000,0
6.0,13.92784,100.3506,แย่,2,2,ทิศตะวันตกเฉียงเหนือ,21,24,95,12,17,2,0,8,0,0.625,0.26,1.867,0.0,0.761,0.0,1700000,0
4.0,13.937261,100.39585,พอใช้,4,2,,21,16,104,26,32,6,0,5,5,0.246,0.2,1.251,0.0,0.418,0.253,1400000,0
6.0,13.891103,100.435895,ค่อนข้างแย่,4,2,ทิศตะวันตกเฉียงเหนือ,29,17,130,70,49,7,0,27,23,0.657,0.214,1.538,0.0,0.323,0.839,1450000,0
4.0,13.885622,100.548409,ดีมาก,4,2,,30,28,145,165,137,15,2,67,57,0.485,0.79,1.089,2.935,0.658,0.812,2900000,0
4.0,13.810187,100.482899,ค่อนข้างแย่,3,4,,4,56,195,60,82,5,0,63,21,0.468,0.522,0.636,0.0,0.386,1.007,4500000,0
4.0,13.916825,100.375849,พอใช้,4,4,,13,63,143,28,24,6,0,12,3,1.228,0.94,2.294,0.0,0.964,2.304,3500000,0
4.0,13.91637,100.40466,แย่,3,3,,10,20,131,63,53,11,0,22,19,0.526,0.568,0.643,0.0,0.714,0.828,1516000,0
6.0,13.867437,100.46475,ดี,3,2,ทิศตะวันออกเฉียงใต้,20,23,189,61,71,7,0,29,13,0.093,0.321,0.384,0.0,0.093,0.567,3353000,0
4.0,13.879863,100.539934,พอใช้,3,3,,28,21,198,270,150,19,2,122,76,0.085,0.105,0.105,2.903,0.366,0.168,3350000,0
6.0,13.808889,100.421083,ค่อนข้างแย่,5,3,ทิศตะวันตกเฉียงใต้,7,45,172,33,51,9,0,41,16,0.88,0.547,1.07,0.0,0.414,1.221,4200000,0
4.0,13.86102,100.48383,แย่,2,4,,25,18,126,121,122,7,1,47,50,0.246,0.22,0.627,1.469,0.318,0.473,1300000,0
4.0,13.88259,100.3727,พอใช้,4,3,,7,64,141,7,12,3,0,1,0,0.81,0.312,1.314,0.0,1.414,0.0,4500000,0
7.0,13.88219,100.43092,ค่อนข้างแย่,3,2,,6,19,121,87,62,9,2,29,29,0.251,0.293,1.754,2.191,0.248,1.55,1938000,0
6.0,13.90792,100.51811,พอใช้,3,2,ทิศใต้,27,16,120,147,122,8,2,74,59,0.44,0.431,0.353,1.195,0.441,0.345,2500000,0
8.0,13.803809,100.484668,ดี,5,2,ทิศตะวันออก,10,21,13455,142,129,8,2,127,53,0.21,0.445,0.431,2.963,0.435,0.803,2700000,0
4.0,13.92847,100.50722,พอใช้,3,1,,28,32,58,67,67,6,0,37,34,1.21,0.166,1.213,0.0,0.265,1.962,1150000,0
6.0,13.95669,100.37245,พอใช้,3,3,ทิศตะวันออกเฉียงใต้,24,16,107,16,14,2,0,4,1,0.79,0.605,1.381,0.0,1.73,0.562,1300000,0
4.0,13.83282,100.51771,ดี,2,2,,16,27,195,188,171,4,0,130,99,0.424,0.524,0.948,0.0,0.442,0.651,2800000,0
4.0,13.88243,100.36998,พอใช้,5,3,,12,68,146,6,12,3,0,1,0,1.012,0.17,1.425,0.0,1.229,0.0,2900000,0
6.0,13.801768,100.485318,พอใช้,1,1,ทิศเหนือ,5,23,182,162,133,10,3,155,66,0.356,0.517,0.516,2.773,0.546,0.87,4500000,0
4.0,13.90041,100.536245,ดีมาก,2,2,,33,19,144,163,122,15,2,72,61,0.063,0.044,1.381,0.917,0.283,0.165,2900000,0
4.0,13.83492,100.514911,ดี,1,1,,3,23,108,160,175,5,0,128,98,0.385,0.363,0.698,0.0,0.326,0.433,2900000,0
4.0,13.79509,100.47275,ค่อนข้างแย่,1,1,,24,18,108,156,121,12,3,142,77,0.45,0.346,0.639,1.891,0.485,0.636,1300000,0
6.0,13.869251,100.386805,พอใช้,3,2,ทิศใต้,3,21,114,45,49,9,2,9,22,0.506,0.331,1.107,2.75,2.129,2.024,2950000,0
4.0,13.943208,100.549204,พอใช้,3,2,,3,19,114,32,51,3,1,26,20,0.332,0.417,1.372,0.593,0.406,0.819,2900000,0
4.0,13.8671787,100.4680276,ดี,5,1,,24,26,145,65,71,5,0,28,14,0.219,0.129,0.7,0.0,0.131,0.321,2900000,0
4.0,13.91771,100.39537,แย่,4,2,,15,16,112,53,45,11,0,17,10,0.16,0.318,0.182,0.0,1.023,0.192,1500000,0
4.0,13.93067,100.361888,ค่อนข้างแย่,2,4,,5,53,126,13,19,2,0,6,1,0.4,0.433,1.029,0.0,0.508,2.554,2800000,0
4.0,13.95103,100.5439,ดีมาก,1,1,,20,19,112,25,41,2,1,25,14,0.367,0.361,1.722,1.619,0.284,0.35,1700000,0
6.0,13.837488,100.481148,แย่,4,1,ทิศตะวันตกเฉียงใต้,13,22,186,66,102,3,0,54,29,0.49,0.425,1.533,0.0,0.779,0.444,3500000,0
4.0,13.90464,100.370349,ค่อนข้างแย่,5,3,,0,50,131,15,19,4,0,7,2,1.098,0.293,1.86,0.0,1.181,2.73,3550000,0
8.0,13.948482,100.405596,ดีมาก,3,4,ทิศตะวันออกเฉียงใต้,19,17,99,18,25,4,0,3,4,1.583,0.514,0.537,0.0,1.886,0.576,1200000,0
4.0,13.88629,100.39536,ค่อนข้างแย่,2,4,,3,56,193,65,58,13,2,13,29,0.534,0.824,0.59,1.962,1.197,1.348,4500000,0
4.0,13.96479,100.34691,ดีมาก,2,3,,0,55,169,11,12,2,0,4,1,0.235,0.361,1.54,0.0,1.527,2.787,2900000,0
6.0,13.892702,100.397536,แย่,1,4,ทิศตะวันตกเฉียงใต้,32,20,123,71,59,14,2,14,30,0.45,0.485,0.367,2.247,0.673,1.339,1600000,0
6.0,13.89744,100.43918,แย่,5,4,ทิศตะวันตก,16,58,184,70,57,8,0,28,21,0.974,0.992,1.462,0.0,0.857,0.987,3500000,0
4.0,13.866961,100.510851,ค่อนข้างแย่,1,1,,14,20,174,176,144,12,1,67,61,0.683,0.33,1.005,1.544,0.675,0.689,2900000,0
4.0,13.92495,100.37062,แย่,1,2,,19,16,84,19,22,3,0,6,1,0.898,0.899,1.87,0.0,1.444,2.973,950000,0
6.0,13.947801,100.478952,ดี,3,3,ทิศตะวันตกเฉียงเหนือ,12,51,129,7,14,0,0,10,3,1.548,0.813,0.0,0.0,1.136,2.861,3550000,0
4.0,13.95914,100.3301,ค่อนข้างแย่,5,2,,0,53,156,9,12,2,0,6,1,1.654,1.787,1.784,0.0,1.786,2.875,3620000,0
4.0,13.98083,100.40691,พอใช้,5,1,,0,69,93,6,15,4,0,4,2,1.644,1.106,1.014,0.0,0.704,1.589,2900000,0
4.0,13.92535,100.369019,แย่,4,2,,10,18,76,17,22,2,0,6,0,0.811,1.004,1.755,0.0,1.384,0.0,650000,0
4.0,13.83171,100.48386,ดีมาก,2,4,,30,18,121,70,105,5,0,63,29,0.348,0.419,0.963,0.0,0.791,1.124,1750000,0
6.0,13.80198,100.4439,พอใช้,4,4,ทิศเหนือ,23,17,114,60,66,8,0,46,27,0.33,0.118,0.4,0.0,0.959,0.156,1470000,0
4.0,13.9378,100.35947,ดี,1,3,,0,54,126,14,18,2,0,6,1,0.455,0.412,0.417,0.0,0.489,1.955,2900000,0
4.0,13.92792,100.36188,พอใช้,3,1,,0,53,114,12,22,2,0,8,1,0.703,0.56,1.333,0.0,0.564,2.844,2900000,0
4.0,13.894982,100.4010196,แย่,5,3,,24,39,195,68,56,14,2,18,30,0.145,0.069,0.424,2.244,0.689,1.208,3500000,0
10.0,13.837777,100.449737,ดี,5,1,ทิศใต้,13,23,144,39,54,3,0,37,4,0.347,0.349,1.281,0.0,0.21,1.795,3300000,0
6.0,13.909078,100.509728,ดีมาก,5,3,ทิศตะวันออกเฉียงใต้,30,27,150,104,101,7,2,63,39,0.279,0.307,0.698,2.091,0.298,0.279,2800000,0
6.0,13.837105,100.448495,ดี,3,2,ทิศเหนือ,12,20,105,41,56,3,0,38,4,0.476,0.282,1.234,0.0,0.351,1.725,2700000,0
4.0,13.91739,100.528282,พอใช้,5,3,,3,52,166,116,113,9,2,62,47,1.103,0.302,0.493,1.53,0.38,1.087,4500000,0
6.0,13.939874,100.32673,ดี,5,1,ทิศตะวันออกเฉียงใต้,0,35,55,4,4,0,0,4,0,0.518,2.266,0.0,0.0,0.558,0.0,1900000,0
6.0,13.895729,100.42707,ดีมาก,3,2,ทิศตะวันออกเฉียงใต้,26,18,192,102,78,12,2,31,44,0.237,0.32,1.795,2.675,0.381,0.335,2224000,0
7.0,13.82939,100.51507,ดีมาก,3,4,ทิศใต้,11,23,176,184,181,5,0,145,99,0.574,0.228,0.747,0.0,0.65,0.747,3700000,0
